timestamp,perf_time_sec,sample_index,DAT1,DAT2,DAT3,DAT4
2026-05-22T15:24:06.268,96207.030441,4440,7139161,9246077,8911095,8071665
2026-05-22T15:24:06.283,96207.044886,4441,7138929,9246053,8911015,8071789
2026-05-22T15:24:06.283,96207.045180,4442,7138763,9246081,8911213,8071769
2026-05-22T15:24:06.283,96207.045220,4443,7138623,9246011,8911075,8071855
2026-05-22T15:24:06.284,96207.046179,4444,7138647,9245949,8911235,8071819
2026-05-22T15:24:06.284,96207.046227,4445,7138579,9246019,8911135,8071893
2026-05-22T15:24:06.299,96207.060677,4446,7138629,9246025,8911283,8071843
2026-05-22T15:24:06.314,96207.075757,4447,7138711,9246095,8911089,8071865
2026-05-22T15:24:06.327,96207.088564,4448,7138747,9246135,8911321,8071769
2026-05-22T15:24:06.327,96207.088774,4449,7138615,9246183,8911177,8071819
2026-05-22T15:24:06.342,96207.103881,4450,7138463,9246091,8911215,8071771
2026-05-22T15:24:06.342,96207.104119,4451,7138347,9246113,8911097,8071887
2026-05-22T15:24:06.357,96207.119383,4452,7138189,9246119,8911349,8071829
2026-05-22T15:24:06.373,96207.134735,4453,7138107,9246147,8911209,8071867
2026-05-22T15:24:06.373,96207.134991,4454,7138149,9246135,8911357,8071829
2026-05-22T15:24:06.373,96207.135050,4455,7138269,9246139,8911217,8071935
2026-05-22T15:24:06.389,96207.151142,4456,7138319,9246017,8911413,8071925
2026-05-22T15:24:06.403,96207.164553,4457,7138457,9246021,8911235,8072033
2026-05-22T15:24:06.403,96207.164958,4458,7138645,9245961,8911355,8071995
2026-05-22T15:24:06.403,96207.165003,4459,7138803,9245975,8911263,8072081
2026-05-22T15:24:06.419,96207.180522,4460,7138917,9245935,8911507,8072029
2026-05-22T15:24:06.419,96207.180848,4461,7138931,9246059,8911231,8072067
2026-05-22T15:24:06.419,96207.181012,4462,7138927,9246031,8911323,8072013
2026-05-22T15:24:06.434,96207.196328,4463,7138947,9246117,8911019,8072133
2026-05-22T15:24:06.449,96207.210692,4464,7138833,9246083,8911131,8072075
2026-05-22T15:24:06.464,96207.225551,4465,7138759,9246165,8911023,8072091
2026-05-22T15:24:06.479,96207.240578,4466,7138663,9246069,8911327,8072015
2026-05-22T15:24:06.493,96207.255096,4467,7138687,9246083,8911167,8072109
2026-05-22T15:24:06.536,96207.297754,4468,7138605,9246013,8911333,8072011
2026-05-22T15:24:06.552,96207.313734,4469,7138437,9246017,8911133,8072059
2026-05-22T15:24:06.567,96207.328816,4470,7138273,9245911,8911253,8072027
2026-05-22T15:24:06.582,96207.344305,4471,7138271,9246051,8911087,8072099
2026-05-22T15:24:06.582,96207.344435,4472,7138253,9246015,8911401,8072001
2026-05-22T15:24:06.597,96207.359012,4473,7138305,9246015,8911187,8072017
2026-05-22T15:24:06.612,96207.374432,4474,7138273,9245923,8911353,8071947
2026-05-22T15:24:06.613,96207.374906,4475,7138171,9246021,8911149,8072067
2026-05-22T15:24:06.613,96207.375146,4476,7138041,9245929,8911345,8071991
2026-05-22T15:24:06.613,96207.375501,4477,7138063,9245905,8911129,8072041
2026-05-22T15:24:06.614,96207.375582,4478,7137993,9245795,8911339,8071851
2026-05-22T15:24:06.626,96207.388531,4479,7137995,9245897,8911133,8071507
2026-05-22T15:24:06.642,96207.403762,4480,7137911,9245861,8911397,8071425
2026-05-22T15:24:06.657,96207.418613,4481,7138001,9245925,8911145,8071873
2026-05-22T15:24:06.672,96207.433619,4482,7138003,9245855,8911293,8072007
2026-05-22T15:24:06.716,96207.477960,4483,7138119,9245977,8911037,8072095
2026-05-22T15:24:06.732,96207.494331,4484,7138125,9245887,8911253,8072083
2026-05-22T15:24:06.733,96207.494625,4485,7138211,9245989,8911033,8072167
2026-05-22T15:24:06.749,96207.511545,4486,7138213,9245915,8911291,8072015
2026-05-22T15:24:06.762,96207.523929,4487,7138259,9245907,8911091,8072073
2026-05-22T15:24:06.777,96207.539139,4488,7138131,9245789,8911315,8072021
2026-05-22T15:24:06.778,96207.539638,4489,7138087,9245873,8911123,8072093
2026-05-22T15:24:06.778,96207.539715,4490,7138097,9245783,8911351,8072003
2026-05-22T15:24:06.792,96207.553641,4491,7138151,9245921,8911167,8072097
2026-05-22T15:24:06.836,96207.597815,4492,7138133,9245807,8911457,8071975
2026-05-22T15:24:06.852,96207.614152,4493,7138239,9245883,8911177,8071921
2026-05-22T15:24:06.853,96207.614615,4494,7138139,9245803,8911371,8071841
2026-05-22T15:24:06.853,96207.614673,4495,7138091,9245927,8911097,8072017
2026-05-22T15:24:06.853,96207.614796,4496,7137757,9245815,8911323,8072005
2026-05-22T15:24:06.867,96207.629187,4497,7137587,9245957,8911127,8072105
2026-05-22T15:24:06.867,96207.629446,4498,7137357,9245867,8911361,8072067
2026-05-22T15:24:06.868,96207.629631,4499,7137253,9245999,8911125,8072127
2026-05-22T15:24:06.868,96207.629668,4500,7137063,9245869,8911433,8072033
2026-05-22T15:24:06.882,96207.644180,4501,7136999,9245919,8911269,8072095
2026-05-22T15:24:06.897,96207.659321,4502,7136817,9245789,8911519,8072029
2026-05-22T15:24:06.912,96207.674357,4503,7136833,9245899,8911143,8072133
2026-05-22T15:24:06.913,96207.674863,4504,7136625,9245789,8911225,8072151
2026-05-22T15:24:06.913,96207.674956,4505,7136509,9245869,8910929,8072195
2026-05-22T15:24:06.913,96207.675184,4506,7136287,9245823,8911309,8072081
2026-05-22T15:24:06.914,96207.675856,4507,7136305,9245877,8911101,8072141
2026-05-22T15:24:06.927,96207.688707,4508,7136179,9245743,8911423,8072055
2026-05-22T15:24:06.927,96207.688921,4509,7136167,9245875,8911135,8072061
2026-05-22T15:24:06.942,96207.704251,4510,7135927,9245773,8911355,8072077
2026-05-22T15:24:06.957,96207.718661,4511,7135869,9245815,8911157,8072199
2026-05-22T15:24:06.957,96207.718870,4512,7135701,9245721,8911403,8072131
2026-05-22T15:24:06.972,96207.733983,4513,7135719,9245817,8911109,8072167
2026-05-22T15:24:06.972,96207.734239,4514,7135673,9245681,8911329,8072191
2026-05-22T15:24:06.987,96207.748959,4515,7135857,9245773,8911061,8072319
2026-05-22T15:24:07.004,96207.766421,4516,7135871,9245655,8911401,8072205
2026-05-22T15:24:07.019,96207.781377,4517,7136037,9245793,8911155,8072265
2026-05-22T15:24:07.033,96207.795448,4518,7135917,9245715,8911345,8072249
2026-05-22T15:24:07.047,96207.808945,4519,7135849,9245765,8911065,8072263
2026-05-22T15:24:07.062,96207.824383,4520,7135587,9245669,8911425,8072127
2026-05-22T15:24:07.078,96207.840450,4521,7135605,9245809,8911127,8072139
2026-05-22T15:24:07.093,96207.855473,4522,7135491,9245679,8911329,8072097
2026-05-22T15:24:07.136,96207.898441,4523,7135465,9245805,8911137,8071801
2026-05-22T15:24:07.152,96207.913837,4524,7135249,9245717,8911309,8071793
2026-05-22T15:24:07.167,96207.928910,4525,7135281,9245841,8911069,8072247
2026-05-22T15:24:07.183,96207.944795,4526,7135161,9245741,8911389,8072245
2026-05-22T15:24:07.183,96207.944919,4527,7135185,9245837,8911137,8072225
2026-05-22T15:24:07.199,96207.960623,4528,7135007,9245713,8911423,8072171
2026-05-22T15:24:07.214,96207.975777,4529,7134995,9245791,8911193,8072249
2026-05-22T15:24:07.214,96207.976067,4530,7134925,9245761,8911443,8072263
2026-05-22T15:24:07.214,96207.976110,4531,7135069,9245961,8911167,8072297
2026-05-22T15:24:07.230,96207.991643,4532,7134923,9245949,8911463,8072233
2026-05-22T15:24:07.243,96208.004863,4533,7134869,9245971,8911153,8072333
2026-05-22T15:24:07.259,96208.021031,4534,7134595,9245791,8911397,8072285
2026-05-22T15:24:07.274,96208.036192,4535,7134413,9245851,8911219,8072355
2026-05-22T15:24:07.288,96208.049787,4536,7134103,9245721,8911483,8072309
2026-05-22T15:24:07.288,96208.050128,4537,7133993,9245791,8911209,8072235
2026-05-22T15:24:07.288,96208.050173,4538,7133799,9245729,8911525,8072197
2026-05-22T15:24:07.288,96208.050208,4539,7133867,9245789,8911211,8072239
2026-05-22T15:24:07.304,96208.066294,4540,7133691,9245705,8911473,8072243
2026-05-22T15:24:07.319,96208.080583,4541,7133655,9245801,8911227,8072317
2026-05-22T15:24:07.333,96208.095566,4542,7133463,9245677,8911227,8072291
2026-05-22T15:24:07.334,96208.095842,4543,7133469,9245737,8911227,8072299
2026-05-22T15:24:07.347,96208.109359,4544,7133217,9245713,8911227,8072209
2026-05-22T15:24:07.362,96208.124105,4545,7133151,9245777,8911463,8072245
2026-05-22T15:24:07.377,96208.138697,4546,7132947,9245719,8911197,8072239
2026-05-22T15:24:07.394,96208.156148,4547,7132919,9245763,8911461,8072281
2026-05-22T15:24:07.437,96208.198612,4548,7132753,9245679,8911243,8072253
2026-05-22T15:24:07.453,96208.214722,4549,7132663,9245749,8911459,8072237
2026-05-22T15:24:07.468,96208.230059,4550,7132409,9245665,8911133,8072235
2026-05-22T15:24:07.468,96208.230319,4551,7132525,9245695,8911389,8072247
2026-05-22T15:24:07.469,96208.231413,4552,7132439,9245659,8911147,8072253
2026-05-22T15:24:07.469,96208.231490,4553,7132503,9245755,8911561,8072343
2026-05-22T15:24:07.470,96208.231646,4554,7132387,9245767,8911355,8072273
2026-05-22T15:24:07.482,96208.244555,4555,7132395,9245743,8911593,8072137
2026-05-22T15:24:07.483,96208.244824,4556,7132257,9245681,8911257,8072103
2026-05-22T15:24:07.483,96208.244941,4557,7132267,9245715,8911551,8072131
2026-05-22T15:24:07.484,96208.246362,4558,7132085,9245679,8911241,8072167
2026-05-22T15:24:07.499,96208.261271,4559,7132079,9245721,8911533,8072201
2026-05-22T15:24:07.513,96208.275473,4560,7131943,9245673,8911341,8072177
2026-05-22T15:24:07.527,96208.288977,4561,7131975,9245685,8911453,8072189
2026-05-22T15:24:07.542,96208.303599,4562,7131871,9245669,8911205,8072199
2026-05-22T15:24:07.557,96208.318873,4563,7131931,9245693,8911471,8072199
2026-05-22T15:24:07.557,96208.319081,4564,7131795,9245715,8911145,8072177
2026-05-22T15:24:07.557,96208.319562,4565,7131795,9245827,8911473,8072221
2026-05-22T15:24:07.572,96208.333676,4566,7131615,9245799,8911301,8072271
2026-05-22T15:24:07.586,96208.348574,4567,7131611,9245723,8911527,8072343
2026-05-22T15:24:07.602,96208.363702,4568,7131525,9245627,8911351,8072355
2026-05-22T15:24:07.617,96208.379168,4569,7131483,9245641,8911641,8072365
2026-05-22T15:24:07.617,96208.379486,4570,7131371,9245661,8911417,8072379
2026-05-22T15:24:07.618,96208.379616,4571,7131393,9245711,8911731,8072443
2026-05-22T15:24:07.618,96208.379775,4572,7131319,9245643,8911389,8072487
2026-05-22T15:24:07.619,96208.380729,4573,7131407,9245631,8911607,8072453
2026-05-22T15:24:07.632,96208.393977,4574,7131329,9245665,8911395,8072447
2026-05-22T15:24:07.647,96208.409113,4575,7131379,9245707,8911659,8072479
2026-05-22T15:24:07.662,96208.424165,4576,7131223,9245607,8911405,8072515
2026-05-22T15:24:07.677,96208.438709,4577,7131201,9245539,8911525,8072491
2026-05-22T15:24:07.677,96208.438930,4578,7131043,9245573,8911179,8072491
2026-05-22T15:24:07.692,96208.453846,4579,7130991,9245561,8911405,8072505
2026-05-22T15:24:07.692,96208.454161,4580,7130811,9245467,8911243,8072545
2026-05-22T15:24:07.692,96208.454203,4581,7130787,9245485,8911553,8072489
2026-05-22T15:24:07.736,96208.497959,4582,7130735,9245547,8911421,8072549
2026-05-22T15:24:07.736,96208.498436,4583,7130781,9245507,8911679,8072539
2026-05-22T15:24:07.752,96208.513784,4584,7130791,9245413,8911395,8072551
2026-05-22T15:24:07.767,96208.528815,4585,7130981,9245277,8911639,8072519
2026-05-22T15:24:07.782,96208.544081,4586,7131037,9245361,8911407,8072507
2026-05-22T15:24:07.797,96208.559283,4587,7131081,9245427,8911521,8072491
2026-05-22T15:24:07.812,96208.574159,4588,7131047,9245375,8911317,8072525
2026-05-22T15:24:07.812,96208.574450,4589,7131161,9245261,8911591,8072447
2026-05-22T15:24:07.827,96208.588968,4590,7131079,9245361,8911275,8072451
2026-05-22T15:24:07.827,96208.589529,4591,7131111,9245295,8911397,8072521
2026-05-22T15:24:07.828,96208.589621,4592,7131211,9245251,8911221,8072575
2026-05-22T15:24:07.828,96208.589917,4593,7131315,9245139,8911449,8072553
2026-05-22T15:24:07.829,96208.591449,4594,7131265,9245251,8911261,8072565
2026-05-22T15:24:07.842,96208.603777,4595,7131383,9245399,8911487,8072607
2026-05-22T15:24:07.842,96208.603894,4596,7131393,9245471,8911307,8072697
2026-05-22T15:24:07.857,96208.618648,4597,7131663,9245337,8911553,8072573
2026-05-22T15:24:07.872,96208.633729,4598,7131911,9245415,8911219,8072471
2026-05-22T15:24:07.887,96208.648826,4599,7132093,9245359,8911383,8072085
2026-05-22T15:24:07.902,96208.664002,4600,7132175,9245383,8911207,8071899
2026-05-22T15:24:07.902,96208.664276,4601,7132295,9245289,8911439,8072203
2026-05-22T15:24:07.903,96208.665272,4602,7132387,9245301,8911143,8072543
2026-05-22T15:24:07.903,96208.665435,4603,7132465,9245199,8911301,8072483
2026-05-22T15:24:07.917,96208.678747,4604,7132521,9245173,8911119,8072495
2026-05-22T15:24:07.932,96208.694305,4605,7132675,9245027,8911359,8072443
2026-05-22T15:24:07.932,96208.694596,4606,7132827,9245135,8911171,8072489
2026-05-22T15:24:07.947,96208.709280,4607,7133023,9245105,8911327,8072475
2026-05-22T15:24:07.948,96208.709694,4608,7133165,9245099,8911133,8072463
2026-05-22T15:24:07.962,96208.724307,4609,7133397,9245033,8911417,8072423
2026-05-22T15:24:07.991,96208.752653,4610,7133591,9245145,8911307,8072461
2026-05-22T15:24:07.991,96208.753477,4611,7133839,9245021,8911509,8072429
2026-05-22T15:24:07.994,96208.755634,4612,7134095,9245037,8911321,8072409
2026-05-22T15:24:07.994,96208.755808,4613,7134327,9245025,8911497,8072325
2026-05-22T15:24:08.036,96208.797890,4614,7134471,9245047,8911295,8072421
2026-05-22T15:24:08.052,96208.814147,4615,7134693,9244947,8911413,8072441
2026-05-22T15:24:08.053,96208.814649,4616,7134907,9245031,8911177,8072491
2026-05-22T15:24:08.067,96208.828936,4617,7135073,9244951,8911353,8072387
2026-05-22T15:24:08.082,96208.844392,4618,7135183,9245041,8911235,8072421
2026-05-22T15:24:08.082,96208.844537,4619,7135143,9244967,8911423,8072389
2026-05-22T15:24:08.097,96208.859106,4620,7135113,9245027,8911185,8072431
2026-05-22T15:24:08.112,96208.873954,4621,7135175,9245015,8911413,8072345
2026-05-22T15:24:08.127,96208.888758,4622,7135281,9245135,8911237,8072377
2026-05-22T15:24:08.127,96208.888976,4623,7135383,9244997,8911363,8072347
2026-05-22T15:24:08.128,96208.890374,4624,7135563,9245039,8911167,8072347
2026-05-22T15:24:08.128,96208.890512,4625,7135741,9244915,8911217,8072185
2026-05-22T15:24:08.128,96208.890615,4626,7135821,9245007,8911069,8072189
2026-05-22T15:24:08.143,96208.905463,4627,7135841,9244999,8911241,8072213
2026-05-22T15:24:08.157,96208.919531,4628,7135937,9245091,8911143,8072235
2026-05-22T15:24:08.158,96208.919739,4629,7135971,9244951,8911263,8072193
2026-05-22T15:24:08.173,96208.935400,4630,7136021,9245027,8911107,8072305
2026-05-22T15:24:08.173,96208.935599,4631,7135989,9244919,8911239,8072181
2026-05-22T15:24:08.188,96208.950600,4632,7135959,9244977,8911129,8072195
2026-05-22T15:24:08.189,96208.950847,4633,7135961,9244885,8911221,8072197
2026-05-22T15:24:08.204,96208.966183,4634,7136017,9245023,8911041,8072213
2026-05-22T15:24:08.219,96208.981276,4635,7136077,9244881,8911227,8072151
2026-05-22T15:24:08.234,96208.995661,4636,7136179,9244981,8911165,8072261
2026-05-22T15:24:08.234,96208.995960,4637,7136169,9244927,8911247,8072191
2026-05-22T15:24:08.249,96209.010657,4638,7136225,9245021,8911107,8072241
2026-05-22T15:24:08.264,96209.026008,4639,7136153,9244917,8911243,8072203
2026-05-22T15:24:08.264,96209.026306,4640,7136235,9244981,8911123,8072247
2026-05-22T15:24:08.277,96209.039384,4641,7136329,9244823,8911279,8072165
2026-05-22T15:24:08.278,96209.039812,4642,7136495,9244915,8911163,8072221
2026-05-22T15:24:08.292,96209.054420,4643,7136507,9244823,8911217,8072213
2026-05-22T15:24:08.293,96209.054822,4644,7136595,9244877,8911109,8072271
2026-05-22T15:24:08.293,96209.054874,4645,7136577,9244773,8911347,8072185
2026-05-22T15:24:08.293,96209.054909,4646,7136579,9244829,8911315,8072271
2026-05-22T15:24:08.338,96209.100318,4647,7136615,9244695,8911427,8072195
2026-05-22T15:24:08.353,96209.114819,4648,7136663,9244839,8911313,8072071
2026-05-22T15:24:08.353,96209.115248,4649,7136595,9244777,8911379,8071969
2026-05-22T15:24:08.353,96209.115291,4650,7136769,9244949,8911271,8072165
2026-05-22T15:24:08.353,96209.115457,4651,7136815,9244931,8911343,8072125
2026-05-22T15:24:08.367,96209.129495,4652,7136979,9245055,8911287,8071979
2026-05-22T15:24:08.382,96209.144224,4653,7137113,9245005,8911287,8071555
2026-05-22T15:24:08.397,96209.159397,4654,7137275,9245113,8911227,8071667
2026-05-22T15:24:08.398,96209.159745,4655,7137159,9245055,8911283,8071927
2026-05-22T15:24:08.414,96209.175658,4656,7137207,9245169,8911093,8072139
2026-05-22T15:24:08.430,96209.191927,4657,7137273,9244991,8911199,8072031
2026-05-22T15:24:08.443,96209.205196,4658,7137377,9245013,8911049,8072117
2026-05-22T15:24:08.457,96209.219533,4659,7137359,9244931,8911063,8072065
2026-05-22T15:24:08.472,96209.233870,4660,7137511,9245059,8910999,8072181
2026-05-22T15:24:08.487,96209.248768,4661,7137525,9244959,8911045,8072153
2026-05-22T15:24:08.502,96209.263815,4662,7137619,9245033,8911073,8072255
2026-05-22T15:24:08.519,96209.281283,4663,7137493,9244945,8911061,8072191
2026-05-22T15:24:08.533,96209.295380,4664,7137539,9245003,8911047,8072241
2026-05-22T15:24:08.547,96209.309042,4665,7137413,9244829,8911223,8072181
2026-05-22T15:24:08.562,96209.324296,4666,7137487,9244893,8911135,8072231
2026-05-22T15:24:08.577,96209.338665,4667,7137437,9244873,8911177,8072233
2026-05-22T15:24:08.592,96209.353996,4668,7137437,9245001,8911157,8072241
2026-05-22T15:24:08.592,96209.354247,4669,7137359,9244953,8911209,8072133
2026-05-22T15:24:08.592,96209.354285,4670,7137379,9245023,8911189,8072197
2026-05-22T15:24:08.593,96209.354823,4671,7137061,9244895,8911255,8072155
2026-05-22T15:24:08.594,96209.356439,4672,7137073,9244927,8911239,8072251
2026-05-22T15:24:08.637,96209.398992,4673,7137021,9244813,8911297,8072203
2026-05-22T15:24:08.666,96209.428069,4674,7137061,9244839,8911297,8072253
2026-05-22T15:24:08.666,96209.428419,4675,7136931,9244733,8911275,8072111
2026-05-22T15:24:08.667,96209.428695,4676,7137057,9244797,8911269,8072207
2026-05-22T15:24:08.682,96209.444194,4677,7137081,9244693,8911221,8072193
2026-05-22T15:24:08.682,96209.444464,4678,7137033,9244771,8911229,8072263
2026-05-22T15:24:08.697,96209.459169,4679,7136903,9244737,8911281,8072119
2026-05-22T15:24:08.713,96209.474708,4680,7136921,9244859,8911205,8072081
2026-05-22T15:24:08.713,96209.474994,4681,7136721,9244769,8911183,8072033
2026-05-22T15:24:08.713,96209.475044,4682,7136671,9244741,8911089,8072257
2026-05-22T15:24:08.713,96209.475155,4683,7136483,9244645,8911131,8072249
2026-05-22T15:24:08.727,96209.488823,4684,7136499,9244731,8911259,8072277
2026-05-22T15:24:08.727,96209.489087,4685,7136387,9244609,8911243,8072213
2026-05-22T15:24:08.727,96209.489133,4686,7136405,9244621,8911199,8072271
2026-05-22T15:24:08.727,96209.489659,4687,7136349,9244651,8911111,8072231
2026-05-22T15:24:08.728,96209.489816,4688,7136421,9244699,8911151,8072343
2026-05-22T15:24:08.742,96209.503720,4689,7136393,9244627,8911213,8072219
2026-05-22T15:24:08.742,96209.504020,4690,7136481,9244731,8911219,8072029
2026-05-22T15:24:08.757,96209.518788,4691,7136357,9244637,8911193,8072203
2026-05-22T15:24:08.772,96209.533858,4692,7136485,9244675,8911157,8072361
2026-05-22T15:24:08.787,96209.548834,4693,7136359,9244591,8911053,8072339
2026-05-22T15:24:08.802,96209.564181,4694,7136305,9244647,8911099,8072411
2026-05-22T15:24:08.802,96209.564499,4695,7136185,9244607,8911077,8072361
2026-05-22T15:24:08.803,96209.565107,4696,7136283,9244627,8911109,8072421
2026-05-22T15:24:08.817,96209.578801,4697,7136169,9244535,8911049,8072315
2026-05-22T15:24:08.832,96209.593798,4698,7136231,9244557,8911035,8072301
2026-05-22T15:24:08.847,96209.608690,4699,7136123,9244481,8911011,8072227
2026-05-22T15:24:08.877,96209.638924,4700,7136165,9244527,8911111,8072229
2026-05-22T15:24:08.892,96209.654206,4701,7136071,9244503,8911093,8072187
2026-05-22T15:24:08.936,96209.697879,4702,7136117,9244551,8911287,8072283
2026-05-22T15:24:08.952,96209.713848,4703,7135935,9244553,8911185,8072223
2026-05-22T15:24:08.952,96209.714097,4704,7135995,9244595,8911265,8072233
2026-05-22T15:24:08.952,96209.714147,4705,7135961,9244569,8911195,8072197
2026-05-22T15:24:08.953,96209.714701,4706,7136039,9244637,8911275,8072281
2026-05-22T15:24:08.953,96209.714833,4707,7135959,9244659,8911121,8072223
2026-05-22T15:24:08.997,96209.759522,4708,7136025,9244719,8911005,8072283
2026-05-22T15:24:08.998,96209.760039,4709,7135941,9244661,8910893,8072239
2026-05-22T15:24:08.998,96209.760123,4710,7136015,9244585,8911079,8072283
2026-05-22T15:24:09.012,96209.774522,4711,7135891,9244559,8911087,8072247
2026-05-22T15:24:09.027,96209.788819,4712,7136003,9244629,8911255,8072321
2026-05-22T15:24:09.027,96209.789025,4713,7135923,9244621,8911145,8072253
2026-05-22T15:24:09.042,96209.803752,4714,7136007,9244625,8911167,8072263
2026-05-22T15:24:09.057,96209.818707,4715,7135939,9244575,8911055,8072197
2026-05-22T15:24:09.072,96209.834173,4716,7136113,9244603,8911179,8072199
2026-05-22T15:24:09.072,96209.834447,4717,7136147,9244665,8911129,8072147
2026-05-22T15:24:09.073,96209.835196,4718,7136361,9244725,8911055,8071925
2026-05-22T15:24:09.087,96209.848821,4719,7136291,9244755,8910915,8071555
2026-05-22T15:24:09.102,96209.863866,4720,7136385,9244721,8911011,8071543
2026-05-22T15:24:09.117,96209.878751,4721,7136215,9244627,8910857,8071807
2026-05-22T15:24:09.132,96209.894548,4722,7136263,9244547,8910961,8072141
2026-05-22T15:24:09.133,96209.894862,4723,7136217,9244561,8910895,8072117
2026-05-22T15:24:09.133,96209.894910,4724,7136325,9244573,8911173,8072203
2026-05-22T15:24:09.133,96209.895068,4725,7136353,9244625,8911091,8072251
2026-05-22T15:24:09.134,96209.896324,4726,7136537,9244591,8911101,8072355
2026-05-22T15:24:09.149,96209.910835,4727,7136429,9244647,8911039,8072359
2026-05-22T15:24:09.149,96209.911085,4728,7136511,9244613,8911241,8072439
2026-05-22T15:24:09.165,96209.926910,4729,7136383,9244641,8911095,8072337
2026-05-22T15:24:09.178,96209.940644,4730,7136427,9244621,8911261,8072341
2026-05-22T15:24:09.192,96209.954194,4731,7136343,9244605,8911119,8072377
2026-05-22T15:24:09.207,96209.968692,4732,7136591,9244535,8911229,8072425
2026-05-22T15:24:09.222,96209.984184,4733,7136493,9244567,8911083,8072397
2026-05-22T15:24:09.222,96209.984500,4734,7136403,9244543,8911145,8072427
2026-05-22T15:24:09.238,96210.000312,4735,7136317,9244617,8910989,8072439
2026-05-22T15:24:09.297,96210.059601,4736,7136417,9244569,8911113,8072523
2026-05-22T15:24:09.312,96210.074131,4737,7136287,9244631,8910925,8072441
2026-05-22T15:24:09.327,96210.088809,4738,7136387,9244641,8911109,8072345
2026-05-22T15:24:09.341,96210.103659,4739,7136293,9244717,8910983,8072527
2026-05-22T15:24:09.356,96210.118550,4740,7136277,9244697,8911153,8072519
2026-05-22T15:24:09.371,96210.133657,4741,7136133,9244795,8911027,8072423
2026-05-22T15:24:09.401,96210.162934,4742,7136081,9244755,8911153,8072463
2026-05-22T15:24:09.417,96210.179053,4743,7136021,9244795,8911013,8072401
2026-05-22T15:24:09.432,96210.194163,4744,7136261,9244743,8911117,8072347
2026-05-22T15:24:09.432,96210.194392,4745,7136333,9244809,8910933,8072315
2026-05-22T15:24:09.447,96210.209347,4746,7136421,9244717,8911027,8072333
2026-05-22T15:24:09.462,96210.223984,4747,7136369,9244779,8910767,8072223
2026-05-22T15:24:09.462,96210.224195,4748,7136343,9244751,8910917,8071901
2026-05-22T15:24:09.462,96210.224243,4749,7136259,9244843,8910715,8072069
2026-05-22T15:24:09.477,96210.239285,4750,7136313,9244733,8910997,8072075
2026-05-22T15:24:09.477,96210.239516,4751,7136255,9244793,8910831,8072223
2026-05-22T15:24:09.477,96210.239669,4752,7136301,9244735,8910963,8072389
2026-05-22T15:24:09.492,96210.254036,4753,7136147,9244803,8910759,8072411
2026-05-22T15:24:09.521,96210.282698,4754,7136285,9244709,8910941,8072409
2026-05-22T15:24:09.537,96210.299064,4755,7136395,9244801,8910795,8072347
2026-05-22T15:24:09.537,96210.299315,4756,7136471,9244719,8911041,8072309
2026-05-22T15:24:09.554,96210.315692,4757,7136427,9244789,8910849,8072257
2026-05-22T15:24:09.555,96210.316745,4758,7136477,9244737,8911069,8072275
2026-05-22T15:24:09.555,96210.316856,4759,7136383,9244781,8910833,8072283
2026-05-22T15:24:09.595,96210.357610,4760,7136345,9244679,8911029,8072275
2026-05-22T15:24:09.611,96210.373615,4761,7136329,9244793,8910851,8072263
2026-05-22T15:24:09.626,96210.388654,4762,7136419,9244675,8911057,8072287
2026-05-22T15:24:09.642,96210.404356,4763,7136347,9244789,8910867,8072279
2026-05-22T15:24:09.642,96210.404655,4764,7136241,9244709,8911043,8072233
2026-05-22T15:24:09.657,96210.419617,4765,7136175,9244837,8910795,8072169
2026-05-22T15:24:09.658,96210.420025,4766,7136219,9244795,8910939,8072191
2026-05-22T15:24:09.670,96210.432670,4767,7136297,9244833,8910797,8072289
2026-05-22T15:24:09.671,96210.433462,4768,7136495,9244701,8910995,8072393
2026-05-22T15:24:09.672,96210.434623,4769,7136531,9244773,8910755,8072395
2026-05-22T15:24:09.674,96210.436215,4770,7136485,9244663,8910945,8072375
2026-05-22T15:24:09.674,96210.436707,4771,7136417,9244759,8910639,8072363
2026-05-22T15:24:09.686,96210.448637,4772,7136345,9244619,8910889,8072291
2026-05-22T15:24:09.702,96210.464108,4773,7136317,9244667,8910765,8072335
2026-05-22T15:24:09.702,96210.464543,4774,7136379,9244595,8910959,8072345
2026-05-22T15:24:09.717,96210.478819,4775,7136421,9244741,8910681,8072271
2026-05-22T15:24:09.732,96210.493935,4776,7136499,9244647,8910987,8072197
2026-05-22T15:24:09.747,96210.509425,4777,7136469,9244751,8910801,8072175
2026-05-22T15:24:09.748,96210.509855,4778,7136463,9244563,8911055,8072225
2026-05-22T15:24:09.748,96210.509934,4779,7136445,9244629,8910825,8072245
2026-05-22T15:24:09.762,96210.523788,4780,7136483,9244547,8911015,8072213
2026-05-22T15:24:09.777,96210.538889,4781,7136427,9244645,8910691,8072241
2026-05-22T15:24:09.792,96210.554402,4782,7136405,9244567,8910881,8072183
2026-05-22T15:24:09.806,96210.568685,4783,7136467,9244697,8910753,8072193
2026-05-22T15:24:09.822,96210.584121,4784,7136593,9244633,8911003,8072155
2026-05-22T15:24:09.837,96210.599066,4785,7136591,9244799,8910855,8072155
2026-05-22T15:24:09.837,96210.599334,4786,7136567,9244711,8911047,8072181
2026-05-22T15:24:09.852,96210.614400,4787,7136505,9244873,8910709,8072233
2026-05-22T15:24:09.899,96210.660861,4788,7136527,9244733,8910965,8072195
